"","V1","V2","V3","V4","V5","V6","Y","target"
"1614",1,1,1,0,1,0,0.231564483096507,1
"1615",0,1,0,0,0,0,1.91728796860575,2
"1616",0,0,0,0,0,0,-0.567807842184105,2
"1617",1,1,1,0,0,1,2.76991306765559,1
"1618",1,1,1,1,1,1,-1.44090218861086,0
"1619",1,1,1,0,0,0,1.81559424459616,1
"1620",1,0,1,1,1,1,-0.483174734175549,0
"1621",1,1,0,0,0,0,1.20003378731233,1
"1622",1,0,1,0,0,0,0.291221797278502,1
"1623",1,1,1,0,1,0,0.0347859232494521,1
"1624",1,0,1,1,1,1,-0.430241080295821,0
"1625",1,1,1,0,0,0,2.08962952290916,1
"1626",1,1,1,0,1,1,-1.67101484566245,0
"1627",0,0,0,0,0,0,-0.409320214586685,2
"1628",1,1,1,1,1,1,-1.14358158871213,0
"1629",1,1,1,0,0,0,2.04505614523121,1
"1630",1,1,1,1,1,1,-2.0263536223899,0
"1631",1,1,1,1,1,1,-0.730693810437662,0
"1632",0,0,0,0,1,0,-0.589423411486891,2
"1633",0,0,0,0,1,1,0.0343937953075831,2
"1634",1,0,0,0,0,1,0.913607217568034,2
"1635",1,1,1,0,0,0,1.96061323250349,1
"1636",1,1,1,1,1,1,1.16552145220656,0
"1637",1,1,1,1,1,1,-1.84603967262763,0
"1638",1,1,1,1,1,0,0.0185374276503947,0
"1639",1,1,1,0,1,1,0.906390976633634,1
"1640",1,1,1,1,1,1,-0.694914595293247,0
"1641",1,1,1,1,1,1,-0.676752812466438,0
"1642",1,1,1,1,1,1,-0.0653452926633764,0
"1643",0,0,0,1,0,0,1.87013869282131,2
"1644",1,0,0,0,0,0,-0.543201500376337,2
"1645",0,0,0,0,1,0,-0.655327523200794,2
"1646",1,1,1,1,1,1,-1.24965553821892,0
"1647",0,0,0,0,0,0,-0.453259525947042,2
"1648",1,1,1,0,0,0,2.28138339812363,1
"1649",1,1,1,1,1,1,-1.40370343399791,0
"1650",0,1,0,0,0,0,-0.456699144693513,2
"1651",1,1,0,0,0,0,1.40073725369161,1
"1652",1,0,0,1,0,0,-0.67607071529361,2
"1653",0,0,0,0,0,0,1.6253303090752,2
"1654",1,1,1,0,0,1,0.890806905499447,1
"1655",0,0,0,0,1,0,-1.18199552189782,2
"1656",0,1,0,0,0,1,-0.282124943137735,2
"1657",1,1,0,0,0,0,0.737424340684378,1
"1658",1,1,0,0,0,0,1.18291456362026,1
"1659",0,0,0,1,0,1,-0.304667833755656,2
"1660",1,1,1,1,0,1,-0.20149866209278,0
"1661",0,0,0,0,0,0,0.961093457232083,2
"1662",1,1,1,1,0,1,1.40809605856994,1
"1663",0,0,1,0,0,0,0.775675299615689,2
"1664",1,1,1,0,0,0,1.67275678719942,1
"1665",1,1,1,0,0,0,1.38616649799839,1
"1666",0,0,0,0,0,0,1.67723959297446,2
"1667",0,0,0,0,1,0,-0.638985054066678,2
"1668",0,1,0,1,0,0,-0.769666409011388,2
"1669",0,1,1,0,0,1,2.18880624119316,1
"1670",1,0,1,1,1,0,-1.22652747238284,0
"1671",1,1,1,1,1,1,0.136455574324845,0
"1672",0,0,1,0,0,0,-0.466227391717112,2
"1673",1,0,0,0,0,0,0.236717121026393,2
"1674",0,1,1,0,0,1,-1.85821603177163,0
"1675",1,1,1,0,0,0,1.763668149719,1
"1676",1,1,1,0,0,0,1.07707861138149,1
"1677",1,0,0,0,0,1,1.85078114243573,2
"1678",1,1,0,1,1,1,-2.01268556336849,0
"1679",1,1,1,1,1,0,-2.46030243520922,0
"1680",1,1,1,1,1,0,-2.01880519759071,0
"1681",1,1,1,0,0,0,0.399493364586037,1
"1682",1,1,1,0,0,0,0.56494739976414,1
"1683",0,0,0,0,0,0,0.692775769708238,2
"1684",0,0,0,0,0,0,-1.04145295177482,2
"1685",1,1,1,0,0,0,2.05628848374612,1
"1686",1,1,1,0,0,1,0.588076765614047,1
"1687",1,1,1,0,0,0,1.02250038824544,1
"1688",0,0,1,0,0,0,1.28335457728821,2
"1689",0,0,0,0,0,1,-1.22374484665627,2
"1690",1,1,1,0,1,0,0.609590813578367,1
"1691",0,0,0,0,0,0,0.302971873587283,2
"1692",1,1,1,0,0,0,1.04909473130567,1
"1693",1,1,1,1,1,1,-0.796056142484005,0
"1694",0,0,0,0,0,0,0.635245536603957,2
"1695",1,1,1,1,0,0,1.69921243867199,1
"1696",1,1,1,0,0,1,-0.125096327023029,1
"1697",1,1,1,0,0,0,0.10616677936091,1
"1698",1,1,1,0,0,0,1.33671229542061,1
"1699",1,1,1,0,0,0,1.03080713499795,1
"1700",0,0,0,0,0,1,0.763142300709657,2
"1701",1,1,1,0,0,0,0.127215046472357,1
"1702",1,1,0,0,0,0,1.95538857117985,1
"1703",0,1,0,0,0,0,0.605133015758949,2
"1704",0,1,1,1,1,1,-0.731149213599008,0
"1705",0,1,1,1,1,0,-1.59081834809143,0
"1706",0,0,0,0,0,0,-0.511259457869527,2
"1707",1,1,1,0,1,1,-1.55111624004063,0
"1708",1,1,1,0,0,0,-0.0363291968381629,1
"1709",1,1,1,1,1,1,-0.864823758657331,0
"1710",1,1,1,0,0,0,1.77354761510702,1
"1711",0,0,1,0,0,0,-0.398327012881628,2
"1712",1,1,1,0,0,0,2.16150304848198,1
"1713",1,1,1,1,1,1,-1.12666402734766,0
"1714",1,1,1,1,1,1,-1.11365684249904,0
"1715",1,0,0,0,1,0,-0.300569390585249,2
"1716",0,1,1,1,1,1,-0.0543665724323703,0
"1717",0,0,1,0,0,0,0.690700889348637,2
"1718",1,0,1,0,0,0,2.10269204607438,1
"1719",0,1,1,1,1,1,-1.4957059465749,0
"1720",0,1,1,1,1,1,-0.883491947524129,0
"1721",1,1,1,0,0,0,1.0261851491858,1
"1722",0,0,0,0,0,0,0.679373170574121,2
"1723",1,1,0,0,0,0,-1.81062831661808,1
"1724",1,1,1,0,0,0,1.00292596667944,1
"1725",1,1,1,1,1,1,0.123427287095762,0
"1726",1,1,1,0,0,0,1.35430938151886,1
"1727",0,0,0,0,0,0,-1.78901239050144,2
"1728",0,0,0,0,0,0,-0.042824379075519,2
"1729",1,1,1,0,1,1,-1.33577861774042,0
"1730",0,0,0,0,0,0,-0.297949364813223,2
"1731",0,0,0,0,0,0,0.563673654270156,2
"1732",0,0,1,0,1,0,-0.594672987162169,2
"1733",1,0,0,1,1,1,0.232328605214664,0
"1734",0,1,1,1,1,1,-0.879801441253945,0
"1735",0,0,0,0,0,0,0.86033255941672,2
"1736",0,0,0,0,0,0,0.507611822943247,2
"1737",1,1,1,0,0,0,0.293524499234203,1
"1738",1,1,1,1,0,1,-0.958458159436105,0
"1739",1,1,0,1,1,1,-0.674740501770418,0
"1740",1,1,1,1,1,1,-1.32461967439794,0
"1741",1,1,1,1,1,1,-0.82439645019563,0
"1742",1,1,1,1,1,1,0.120685706422595,0
"1743",1,1,1,1,0,0,1.77969618217949,1
"1744",0,0,0,0,0,0,-1.61882257198644,2
"1745",0,0,0,0,0,0,-0.327073430863786,2
"1746",1,1,1,0,0,0,1.18178123258716,1
"1747",1,1,1,0,0,0,0.178319173694978,1
"1748",0,0,0,0,0,0,1.77729476803045,2
"1749",0,0,0,0,0,0,-0.6401465050937,2
"1750",1,1,1,1,1,1,-1.40469585686333,0
"1751",1,1,1,1,0,0,2.62187374778505,1
"1752",0,0,0,0,0,0,0.184217229530093,2
"1753",1,1,1,0,0,1,-0.732494594967327,1
"1754",1,1,1,0,0,0,3.57275238924447,1
"1755",1,0,1,0,0,0,1.1936617645168,1
"1756",0,0,0,1,0,0,-0.974452547610296,2
"1757",1,1,0,1,1,1,-0.00807369011304537,0
"1758",1,1,1,1,1,1,-2.07319027406705,0
"1759",1,1,1,0,1,0,0.61241910874443,1
"1760",1,1,0,0,0,0,0.167523378276611,1
"1761",1,1,1,0,0,0,0.799428819344231,1
"1762",0,0,0,0,0,0,-0.803723660894685,2
"1763",0,0,0,1,0,0,0.849644782706652,2
"1764",1,1,1,1,1,1,-0.496767615467504,0
"1765",1,1,1,0,0,0,1.2740388406493,1
"1766",1,1,1,0,0,0,0.337308516511965,1
"1767",1,1,1,0,0,0,1.52122999064454,1
"1768",0,0,0,0,0,0,-1.91285135334783,2
"1769",0,1,1,0,0,0,0.416877168675702,1
"1770",1,1,1,0,0,0,2.37797433392541,1
"1771",1,1,1,0,1,1,-2.07565048357489,0
"1772",1,1,1,1,0,1,-1.54719178888249,0
"1773",1,0,1,0,0,0,1.24523584789424,1
"1774",0,0,0,0,0,0,0.548463273540571,2
"1775",1,1,1,0,0,0,2.43400100373046,1
"1776",1,1,1,1,1,0,-0.71621197216192,0
"1777",0,0,0,0,0,0,0.342099481557382,2
"1778",1,1,1,1,1,1,-1.61403816154941,0
"1779",0,1,1,0,1,0,0.806844775150421,1
"1780",0,1,1,1,1,1,-0.363446793126736,0
"1781",1,1,1,0,0,0,0.825732965533074,1
"1782",0,1,1,1,1,1,-2.07510304811676,0
"1783",1,1,1,1,1,1,-1.70531672391585,0
"1784",0,0,0,0,0,0,-1.20830351565933,2
"1785",1,0,1,0,0,1,1.51566063008339,1
"1786",1,1,1,1,1,1,-0.631502413160961,0
"1787",1,1,1,1,1,1,-1.67849473048722,0
"1788",0,0,1,1,1,1,-0.671355974195191,0
"1789",0,0,0,0,0,0,0.609951387331977,2
"1790",1,1,0,0,0,0,-0.314199529623109,1
"1791",1,1,1,1,0,0,-0.273837325134204,1
"1792",1,1,1,0,0,0,-0.229495157708088,1
"1793",1,1,1,0,0,0,1.05517063787146,1
"1794",1,1,1,1,1,1,-0.0320680512350102,0
"1795",0,0,0,1,0,0,0.0328633739802132,2
"1796",0,0,0,0,0,0,-0.776694052972144,2
"1797",1,0,1,0,0,0,0.913837895900505,1
"1798",1,1,1,0,0,0,1.27251799022959,1
"1799",0,0,0,0,0,0,1.25373478621973,2
"1800",0,1,0,0,0,0,-1.57630899677125,2
"1801",0,0,0,1,0,1,-0.0814559877778794,2
"1802",0,1,1,0,0,0,-0.665384638241,1
"1803",1,1,1,1,0,0,-1.74042642203493,1
"1804",1,1,1,1,0,1,-2.19297337101914,0
"1805",0,1,0,0,0,0,0.493195688489879,2
"1806",1,1,1,1,1,1,-0.600003447056394,0
"1807",1,0,0,0,0,0,-0.254607986013884,2
"1808",1,1,1,0,0,0,1.22848217771819,1
"1809",1,1,0,1,1,1,-0.612320120967154,0
"1810",1,1,1,1,1,1,-0.664682743602692,0
"1811",1,1,1,0,0,0,2.99412374073444,1
"1812",1,1,1,0,0,0,0.313395468151799,1
"1813",1,0,1,0,1,1,-2.0944943608349,0
"1814",1,1,1,0,0,0,0.502969309334091,1
"1815",0,0,0,0,0,0,-2.02657777659944,2
"1816",0,0,0,0,0,0,-0.346104271780015,2
"1817",0,0,0,0,0,0,0.229572641074253,2
"1818",1,1,1,0,0,0,0.353757675853405,1
"1819",1,1,0,1,1,1,0.390833548176643,0
"1820",1,1,1,1,1,1,-0.731586726305438,0
"1821",1,1,1,0,0,0,1.16614061307833,1
"1822",1,1,0,1,1,1,-0.812058223567244,0
"1823",1,1,1,1,1,1,-0.566252390651465,0
"1824",0,0,0,0,0,1,-0.466618968175646,2
"1825",1,0,1,1,1,1,-0.463192530775096,0
"1826",1,0,1,0,1,1,-2.10945555544622,0
"1827",1,1,0,1,0,1,-0.46919841632727,0
"1828",1,1,1,1,1,1,-2.84191907893154,0
"1829",0,0,0,1,0,0,0.394757389107993,2
"1830",1,1,1,1,1,1,-0.611575386322494,0
"1831",1,0,1,0,0,0,1.83533343536484,1
"1832",0,0,0,0,1,0,0.525169313262168,2
"1833",0,0,0,0,0,0,2.44125584526534,2
"1834",1,1,1,0,0,0,-0.493189812208931,1
"1835",0,0,0,0,0,0,-0.259721171076532,2
"1836",1,1,1,1,1,1,-0.412942465405464,0
"1837",1,1,1,0,1,0,1.00613145043523,1
"1838",1,1,1,1,0,0,2.2998712435306,1
"1839",1,1,1,1,1,1,-1.32417686104064,0
"1840",1,1,1,0,1,1,-2.311543966037,0
"1841",0,1,1,1,1,1,-1.65683546869443,0
"1842",0,0,0,0,0,0,1.29500714993842,2
"1843",0,1,0,0,0,0,0.181461063480639,2
"1844",1,0,0,0,0,0,-0.174443934285282,2
"1845",1,1,1,1,1,1,-1.84762721249688,0
"1846",1,1,1,1,0,0,1.32548511232462,1
"1847",1,1,1,1,1,1,-2.57434171773196,0
"1848",0,0,0,0,0,0,0.214925964776706,2
"1849",0,0,0,0,0,1,0.510252222405019,2
"1850",1,1,1,1,1,1,-2.104451827855,0
"1851",1,1,0,0,0,0,0.303538910213312,1
"1852",1,1,1,1,1,1,-2.02725188750513,0
"1853",1,0,0,0,0,0,0.906834146372926,2
"1854",1,1,1,0,0,0,-0.66871386234613,1
"1855",1,1,1,0,0,0,0.843590721207197,1
"1856",1,1,0,0,0,0,0.737766430617144,1
"1857",1,1,1,1,1,1,-1.06820253033267,0
"1858",0,1,1,1,1,1,-0.349332371207914,0
"1859",1,1,1,1,1,0,-0.663416954540965,0
"1860",0,1,0,0,0,0,-1.90375940564459,2
"1861",0,0,0,0,0,0,0.37755473283791,2
"1862",1,1,1,1,1,1,-1.02881660158862,0
"1863",0,1,0,0,0,0,-0.677011176790344,2
"1864",0,0,0,0,0,0,-0.103587894647065,2
"1865",1,1,1,1,0,1,-1.30209704102461,0
"1866",1,0,0,0,0,0,-1.31352779835399,2
"1867",1,1,1,1,1,1,-1.59697202790112,0
"1868",1,1,1,1,0,1,-0.177317573425856,0
"1869",1,1,1,0,0,0,0.90487512244653,1
"1870",1,1,1,1,0,1,0.190529643717677,0
"1871",1,1,1,1,1,1,-0.637550118405473,0
"1872",0,0,0,0,1,0,1.09295911089667,2
"1873",1,1,1,0,1,0,2.21209071932274,1
"1874",1,1,0,1,0,0,-0.773068056199752,0
"1875",0,0,0,0,0,0,0.5080122910546,2
"1876",1,1,1,0,0,1,1.44793073277295,1
"1877",1,0,0,0,0,0,-0.173630392546798,1
"1878",1,1,1,1,1,0,-0.620300322582888,0
"1879",1,1,1,0,0,0,0.732101265841501,1
"1880",0,0,0,0,0,0,-0.968335863253559,2
"1881",0,0,0,0,0,0,-0.455220580882705,2
"1882",1,1,1,1,1,1,-2.03459795960665,0
"1883",1,1,1,0,0,0,1.18411939832817,1
"1884",1,1,1,0,0,0,0.839961326420656,1
"1885",0,1,1,0,0,1,0.731378376061936,1
"1886",1,1,1,0,0,0,0.154310688553478,1
"1887",1,0,1,1,1,1,-1.31039613647551,0
"1888",1,1,1,0,0,0,1.21411098228613,1
"1889",1,0,1,1,1,0,-2.53412469344885,0
"1890",1,0,1,1,0,0,-0.108497090796783,1
"1891",0,0,0,0,0,0,-1.17817968733428,2
"1892",0,0,0,0,0,0,-0.992868705378698,2
"1893",1,1,1,0,0,0,-1.72245414099194,1
"1894",0,0,0,0,0,0,-0.280111007750006,2
"1895",0,1,1,0,0,0,1.93414144223369,1
"1896",1,1,1,1,0,1,-0.541682060874558,0
"1897",0,1,1,1,0,0,1.92472180551342,1
"1898",1,1,1,1,1,1,0.982470450168928,0
"1899",1,1,0,0,0,0,2.13532112397596,2
"1900",0,0,1,1,0,0,0.387148316060907,2
"1901",0,1,0,0,0,0,-0.481717050935526,2
"1902",1,1,0,1,1,0,-1.25922181300409,0
"1903",1,0,1,0,0,0,1.54957431606444,1
"1904",0,1,1,1,1,1,0.612868370707128,0
"1905",1,1,1,0,0,0,1.71387744409014,1
"1906",1,1,1,1,1,1,-0.0122714840754004,0
"1907",1,1,1,1,1,1,-2.47235406151078,0
"1908",1,1,1,1,0,0,2.06542472359758,1
"1909",1,1,1,0,0,1,0.972030585513018,1
"1910",0,0,0,0,0,0,0.646743935418644,2
"1911",1,1,1,1,1,1,-0.639244245336165,0
"1912",1,1,1,1,1,1,-0.163008845366326,0
"1913",1,1,1,0,0,0,1.1434059610713,1
"1914",0,0,0,0,0,0,0.0353714170886391,2
"1915",0,0,0,0,0,0,0.0974889390236968,2
"1916",1,0,0,0,0,0,2.23311591713218,2
"1917",0,1,0,0,0,0,0.432850402519974,2
"1918",1,1,1,1,1,1,-1.59187606634309,0
"1919",1,1,1,1,1,1,-0.784331229066381,0
"1920",0,0,0,1,0,0,-0.553241001839799,2
"1921",0,0,0,0,0,0,-0.0330680013617679,2
"1922",1,0,1,1,1,1,-1.45534242314531,0
"1923",1,1,1,1,1,1,-0.710088825962337,0
"1924",1,1,1,0,0,1,-0.923216286209752,1
"1925",0,0,0,0,0,0,1.2700880252549,2
"1926",1,1,1,0,1,0,0.923134592996338,1
"1927",1,1,1,1,1,1,-0.79926145924161,0
"1928",0,1,0,0,0,0,1.69231301910488,2
"1929",0,1,1,1,1,1,-1.561089130981,0
"1930",1,1,1,0,0,1,1.29441897768405,1
"1931",0,0,0,0,0,0,-0.480162283193044,2
"1932",0,0,0,0,0,0,-0.247079436807719,2
"1933",1,1,1,0,0,0,2.09958446432767,1
"1934",1,1,1,1,0,1,-2.384518019425,0
"1935",0,1,0,0,0,0,-1.18581491101495,2
"1936",1,1,1,1,1,1,-1.37146202108769,0
"1937",1,1,0,1,1,1,0.801528407832186,0
"1938",1,1,1,0,0,0,-0.0769545408779464,1
"1939",1,1,1,1,0,0,1.28815004154025,1
"1940",1,1,0,0,0,0,1.07128726054946,1
"1941",1,1,1,1,1,1,-1.31710283257397,0
"1942",1,1,0,1,1,1,-1.97282789258296,0
"1943",0,0,0,0,1,0,0.412071137066024,2
"1944",1,1,1,1,0,0,2.887625120626,1
"1945",1,1,1,1,1,1,0.15658165159424,0
"1946",1,1,1,0,1,1,1.05409244143598,0
"1947",1,1,1,0,0,0,3.34910855802503,1
"1948",0,0,0,0,0,1,-1.33872370613557,2
"1949",1,1,1,0,0,0,1.45564691008859,1
"1950",1,1,1,1,1,0,-0.141729569818128,0
"1951",0,0,0,0,0,0,-0.848904656370465,2
"1952",1,1,1,1,0,1,-0.314343607486289,0
"1953",1,1,1,1,1,1,0.149487364010368,0
"1954",0,1,1,1,0,0,1.10577038352412,1
"1955",1,1,1,1,1,1,-1.33102433420808,0
"1956",1,1,1,1,1,1,-1.72234740461503,0
"1957",0,0,0,0,0,0,0.192619147586936,2
"1958",1,1,1,1,0,1,-0.941391082628207,0
"1959",1,1,1,1,1,0,0.414029135561987,0
"1960",0,0,0,1,0,0,-1.87486565550171,2
"1961",1,1,1,0,0,0,0.377328233447617,1
"1962",0,0,0,0,0,0,1.21016609536532,2
"1963",1,1,1,0,0,0,0.932989958274779,1
"1964",1,1,1,0,0,0,-0.197532311265162,1
"1965",1,1,0,0,1,1,-0.521962184807717,0
"1966",0,0,0,0,0,0,1.36978110196238,2
"1967",1,1,1,1,0,1,-3.34303910165184,0
"1968",0,0,0,0,0,0,1.27103009943114,2
"1969",1,1,0,0,0,0,2.81155577319391,1
"1970",0,0,0,0,0,1,0.983736043903564,2
"1971",1,1,1,1,1,1,-1.38258384272243,0
"1972",0,0,0,0,0,0,-0.383094921159794,2
"1973",1,0,0,1,1,1,-1.00706290455083,0
"1974",1,1,1,1,1,1,-0.834140973201327,0
"1975",1,1,1,1,1,1,-2.08934263771211,0
"1976",1,1,0,1,1,1,0.84866306896655,0
"1977",1,0,1,0,0,0,1.25200376120193,1
"1978",1,1,0,0,0,0,-0.518415698828683,1
"1979",1,1,1,0,0,0,0.046842495244908,1
"1980",1,1,1,1,1,1,-0.812892899874908,0
"1981",1,1,1,1,1,0,-0.500889493201059,0
"1982",1,1,1,0,1,0,-1.43884999047817,0
"1983",1,1,1,0,1,0,3.91410921576836,1
"1984",1,1,1,1,1,1,-1.613211892476,0
"1985",0,1,1,0,0,0,0.681698985895666,1
"1986",1,1,1,0,1,0,0.921411607085643,1
"1987",0,1,0,0,0,0,0.778774307977782,2
"1988",1,0,1,0,0,0,0.0318714021476734,1
"1989",1,1,1,1,1,1,0.322703219988979,0
"1990",0,0,0,0,0,0,-0.0179279682497987,2
"1991",1,1,1,0,0,0,-0.889703483621545,1
"1992",1,1,1,1,1,1,-0.976019980984407,0
"1993",1,1,1,1,1,0,-1.53878483784739,0
"1994",0,0,0,0,0,0,-0.839608372040672,2
"1995",0,0,0,0,0,0,-0.45960529875748,2
"1996",1,1,1,1,1,1,-1.98644049909925,0
"1997",1,1,1,0,0,0,2.57834267749729,1
"1998",1,1,1,1,1,0,0.0454602404822526,0
"1999",0,0,1,0,1,0,-0.127158596874884,2
"2000",1,1,1,0,1,0,1.07166855388024,1
